protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YPL259C	3	1	0	1297	154.71043863056	120.824881293331	3.71124731885859e-06	4.16390536933676e-07	8.91290024549654		Secretory	Adaptor complex AP-1	Q00776	APM1	AP-1 complex subunit mu-1-I (Clathrin assembly protein complex 1 mu-1-I medium chain) (Clathrin coat assembly protein AP54) (Clathrin coat-associated protein AP54) (Golgi adaptor AP-1 54 kDa protein) (HA1 54 kDa subunit) (Mu(1)-adaptin) (Mu1-I-adaptin)	475	53,874	Q00776;	SUBCELLULAR LOCATION: Cytoplasmic vesicle. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Membrane, clathrin-coated pit {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.	FUNCTION: Component of the adaptor complexes which link clathrin to receptors in coated vesicles. Clathrin-associated protein complexes are believed to interact with the cytoplasmic tails of membrane proteins, leading to their selection and concentration. The AP-1 complex interacts directly with clathrin. AP57 is probably a subunit of the Golgi membrane adaptor. {ECO:0000269|PubMed:10564262}.
YPR029C	3	1	0	1298	154.71043863056	120.824881293331	3.71124731885859e-06	4.2500551355989e-07	8.73223334862836		Secretory	Adaptor complex AP-1R	Q12028	APL4	AP-1 complex subunit gamma-1 (Clathrin assembly protein complex 1 gamma large chain) (Clathrin assembly protein large gamma chain) (Gamma-adaptin)	832	93,624	Q12028;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.	FUNCTION: Adaptins are components of the adapter complexes which link clathrin to receptors in coated vesicles (PubMed:10564262). Clathrin-associated protein complexes are believed to interact with the cytoplasmic tails of membrane proteins, leading to their selection and concentration (PubMed:10564262). The AP-1 complex interacts directly with clathrin (PubMed:10564262). Component of the AP-1-related (AP-1R) complex, an adapter protein complex that mediates sorting of cargo SNARE SNC1 (PubMed:26658609). In contrast to the APM1-containing AP-1 complex, AP-1R is incapable of sorting CHS3 (PubMed:26658609). {ECO:0000269|PubMed:10564262, ECO:0000269|PubMed:26658609}.
YPR037C	-1	-1	0	1299	0.869981365709186	-8754.13080066053	3.17429608371344e-07	4.75738153692038e-07	0.667235969845771		Secretory		Q12284	ERV2	FAD-linked sulfhydryl oxidase ERV2 (EC 1.8.3.2)	196	22,141	Q12284;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11313344, ECO:0000269|PubMed:11584268}; Single-pass type III membrane protein {ECO:0000269|PubMed:11313344, ECO:0000269|PubMed:11584268}; Lumenal side {ECO:0000269|PubMed:11313344, ECO:0000269|PubMed:11584268}.	FUNCTION: FAD-dependent sulfhydryl oxidase that catalyzes disulfide bond formation in the endoplasmic reticulum lumen in parallel to ERO1. {ECO:0000255|PROSITE-ProRule:PRU00654, ECO:0000269|PubMed:11313344, ECO:0000269|PubMed:11584268}.
YPR055W	-0.5	-1	0	1300	0.551338842730544	-7485.91487177294	7.34194618095798e-08	1.53155140021582e-07	0.47937967866592		Secretory	Exocyst	P32855	SEC8	Exocyst complex component SEC8	1065	122,225	P32855;	SUBCELLULAR LOCATION: Cytoplasm. Cell membrane; Peripheral membrane protein. Note=75% cytoplasmic. 25% associated with the cell membrane.	FUNCTION: Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane.
YPR088C	3	1	0	1301	2.57675102550564	78.3856586765816	9.3086425296809e-06	2.99609742667219e-07	31.0692250753011		Secretory	Signal recognition particle	P20424	SRP54	Signal recognition particle subunit SRP54 (Signal recognition particle 54 kDa protein homolog)	541	59,624	P20424;	SUBCELLULAR LOCATION: Cytoplasm.	FUNCTION: Signal-recognition-particle (SRP) assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum (ER) membrane. SRP is required for the cotranslational protein translocation for ER import and preferentially recognizes strongly hydrophobic signal sequences. It is involved in targeting the nascent chain-ribosome (RNC) complex to the ER and is proposed to participate in the arrest of nascent chain elongation during membrane targeting. SRP54 binds to the signal sequence of presecretory protein when they emerge from the ribosomes. SRP54 interacts with the scR1 RNA and mediates the association of the resulting SRP-RNC complex with the signal recognition particle receptor (SR) via its alpha subunit SRP101. Both, SRP54 and SRP101, are locked in their GTP bound forms in the SRP-RNC-SR complex, which dissociates upon transferring the signal sequence to the protein-conducting channel (translocon). After signal sequence transfer, SRP54 and SRP101 act as reciprocal GTPAse-activating proteins (GAPs), thereby resolving their association. {ECO:0000269|PubMed:10676815, ECO:0000269|PubMed:8805251}.
YPR173C	2	1	0	1302	5.68027264068532	48464.0756484092	1.11041695299367e-08	1.06251378389972e-06	0.0104508475072966		Secretory		P52917	VPS4	Vacuolar protein sorting-associated protein 4 (DOA4-independent degradation protein 6) (Protein END13) (Vacuolar protein-targeting protein 10)	437	48,172	P52917;	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.	FUNCTION: Involved in the transport of biosynthetic membrane proteins from the prevacuolar/endosomal compartment to the vacuole. Required for multivesicular body (MVB) protein sorting. Catalyzes the ATP-dependent dissociation of class E VPS proteins from endosomal membranes, such as the disassembly of the ESCRT-III complex. {ECO:0000269|PubMed:11329380, ECO:0000269|PubMed:9155008, ECO:0000269|PubMed:9606181}.
YPR181C	3	1	0	1303	1.59593309089293	543.097207543131	2.19990445586571e-06	1.11994696140782e-06	1.96429342787836		Secretory	COPII vesicle coat complex	P15303	SEC23	Protein transport protein SEC23	768	85,385	P15303;	SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane {ECO:0000269|PubMed:10720463, ECO:0000269|PubMed:11086000, ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:8548805, ECO:0000269|PubMed:9568718}; Peripheral membrane protein {ECO:0000269|PubMed:11086000, ECO:0000269|PubMed:8548805}; Cytoplasmic side {ECO:0000269|PubMed:8548805}. Cytoplasm {ECO:0000269|PubMed:8548805}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:8548805}; Peripheral membrane protein; Cytoplasmic side. Golgi apparatus membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}.	FUNCTION: Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules. SEC23 interacts with BET3 in order to target TRAPPI complex to COPII involved in internalisation of plasma membrane proteins like the maltose transporter. {ECO:0000269|PubMed:10198022, ECO:0000269|PubMed:10720463, ECO:0000269|PubMed:11086000, ECO:0000269|PubMed:12941276, ECO:0000269|PubMed:14627716, ECO:0000269|PubMed:1498369, ECO:0000269|PubMed:16269340, ECO:0000269|PubMed:17287728, ECO:0000269|PubMed:2188733, ECO:0000269|PubMed:2670558, ECO:0000269|PubMed:3049622, ECO:0000269|PubMed:3293799, ECO:0000269|PubMed:6996832, ECO:0000269|PubMed:7026045, ECO:0000269|PubMed:7925484, ECO:0000269|PubMed:8451644, ECO:0000269|PubMed:8548805, ECO:0000269|PubMed:8909535, ECO:0000269|PubMed:9023343, ECO:0000269|PubMed:9427388, ECO:0000269|PubMed:9428766, ECO:0000269|PubMed:9624457}.
YBL041W	-0.5	-1	0	1307	0.708179838736347	-70.5891417588522	1.53266459567568e-05	1.24438551267535e-07	123.166380519856		metabolic	26S Proteasome complex	P23724	PRE7	Proteasome subunit beta type-6 (Multicatalytic endopeptidase complex subunit C5) (Proteasome component C5)	241	26,871	P23724;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: Non-catalytic component of the proteasome which degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity.
YBR082C	-0.5	-1	0	1313	0.708179838736347	-70.5891417588522	1.53266459567568e-05	1.1524924286624e-05	1.32986955710807	YDR059C	metabolic		P15731	UBC4	Ubiquitin-conjugating enzyme E2 4 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 4) (Ubiquitin carrier protein 4) (Ubiquitin-protein ligase 4)	148	16,456	P15731;	NaN	FUNCTION: Catalyzes the covalent attachment of ubiquitin to other proteins. Mediates the selective degradation of short-lived and abnormal proteins. Mediates ubiquitination of PEX5. {ECO:0000255|PROSITE-ProRule:PRU00388, ECO:0000269|PubMed:17550898}.
YDL007W	-0.5	-1	0	1327	0.708179838736347	-70.5891417588522	1.53266459567568e-05	2.74722032413712e-07	55.7896497128266		metabolic		P40327	RPT2	26S proteasome regulatory subunit 4 homolog (Tat-binding homolog 5)	437	48,828	P40327;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.	FUNCTION: The 26S proteasome is involved in the ATP-dependent degradation of ubiquitinated proteins. The regulatory (or ATPase) complex confers ATP dependency and substrate specificity to the 26S complex (By similarity). Has ATPase activity. {ECO:0000250}.
YDL097C	-0.5	-1	0	1335	0.708179838736347	-70.5891417588522	1.53266459567568e-05	3.51299602424503e-06	4.36284181677962		metabolic		Q12377	RPN6	26S proteasome regulatory subunit RPN6 (Proteasome non-ATPase subunit 4)	434	49,774	Q12377;	NaN	FUNCTION: Component of the lid subcomplex of the 26S proteasome, a multiprotein complex involved in the ATP-dependent degradation of ubiquitinated proteins. In the complex, RPN6 is required for proteasome assembly. {ECO:0000269|PubMed:12486135, ECO:0000269|PubMed:15611133, ECO:0000269|PubMed:9426256}.
YDL147W	-0.5	-1	0	1339	0.708179838736347	-70.5891417588522	1.53266459567568e-05	2.67064275412633e-06	5.73893529303986		metabolic		Q12250	RPN5	26S proteasome regulatory subunit RPN5 (Proteasome non-ATPase subunit 5)	445	51,768	Q12250;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins. {ECO:0000269|PubMed:9426256}.
YDR363W-A	-0.5	-1	0	1355	0.708179838736347	-70.5891417588522	1.53266459567568e-05	1.14866355016186e-06	13.3430245563177		metabolic	26S Proteasome complex	O94742	SEM1	26S proteasome complex subunit SEM1	89	10,386	O94742;	NaN	FUNCTION: Versatile protein that might stabilize multiple protein complexes involved in diverse pathways. Subunit of the 26S proteasome which plays a role in ubiquitin-dependent proteolysis. Associates also with the TREX-2 complex that is required for transcription-coupled mRNA export, and the COP9 signalosome, which is involved in deneddylation. {ECO:0000269|PubMed:15117943, ECO:0000269|PubMed:19289793}.
YDR394W	-0.5	-1	0	1358	0.708179838736347	-70.5891417588522	1.53266459567568e-05	4.30748831310699e-07	35.5813988168471		metabolic		P33298	RPT3	26S proteasome regulatory subunit 6B homolog (Protein YNT1) (Tat-binding homolog 2)	428	47,894	P33298;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.	FUNCTION: The 26S proteasome is involved in the ATP-dependent degradation of ubiquitinated proteins. The regulatory (or ATPase) complex confers ATP dependency and substrate specificity to the 26S complex (By similarity). {ECO:0000250}.
YDR427W	-0.5	-1	0	1361	0.708179838736347	-70.5891417588522	1.53266459567568e-05	2.23989392281563e-06	6.84257669554753		metabolic		Q04062	RPN9	26S proteasome regulatory subunit RPN9 (Proteasome non-ATPase subunit 7)	393	45,782	Q04062;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins. {ECO:0000269|PubMed:9714768}.
YER012W	-0.5	-1	0	1373	0.708179838736347	-70.5891417588522	1.53266459567568e-05	1.86657826901303e-06	8.21109203465703		metabolic	26S Proteasome complex	P22141	PRE1	Proteasome subunit beta type-4 (Macropain subunit C11) (Multicatalytic endopeptidase complex subunit C11) (Proteasome component C11) (Proteinase YSCE subunit 11)	198	22,517	P22141;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: Non-catalytic component of the proteasome which degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity. This subunit has a chymotrypsin-like activity.
YER021W	-0.5	-1	0	1374	0.708179838736347	-70.5891417588522	1.53266459567568e-05	1.47411822270773e-06	10.3971619919359		metabolic		P40016	RPN3	26S proteasome regulatory subunit RPN3	523	60,393	P40016;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins.
YER094C	-0.5	-1	0	1378	0.708179838736347	-70.5891417588522	1.53266459567568e-05	5.52315723702829e-07	27.7497911049934		metabolic	26S Proteasome complex	P25451	PUP3	Proteasome subunit beta type-3 (Macropain subunit PUP3) (Multicatalytic endopeptidase complex subunit PUP3) (Proteasome component PUP3)	205	22,605	P25451;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: Non-catalytic component of the proteasome which degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity. This subunit may participate in the trypsin-like activity of the enzyme complex.
YER143W	-0.5	-1	0	1384	0.708179838736347	-70.5891417588522	1.53266459567568e-05	5.84861190957416e-07	26.205612876565		metabolic		P40087	DDI1	DNA damage-inducible protein 1 (EC 3.4.23.-) (v-SNARE-master 1)	428	47,354	P40087;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10330187}. Cell membrane {ECO:0000269|PubMed:10330187}; Peripheral membrane protein {ECO:0000269|PubMed:10330187}; Cytoplasmic side {ECO:0000269|PubMed:10330187}.	FUNCTION: Aspartic protease (PubMed:21266539). Appears to act as negative regulator of constitutive exocytosis (PubMed:10330187, PubMed:12051757). May act at the level of secretory vesicle docking and fusion as a competitive inhibitor of SNARE assembly (PubMed:12925750). Acts as a linker between the 19S proteasome and polyubiquitinated proteins like the HO endonuclease and UFO1 via UBA domain interactions with ubiquitin for their subsequent degradation (PubMed:17144915, PubMed:16478980). Required for S-phase checkpoint control (PubMed:11238935, PubMed:17144915). {ECO:0000269|PubMed:10330187, ECO:0000269|PubMed:11238935, ECO:0000269|PubMed:12051757, ECO:0000269|PubMed:12925750, ECO:0000269|PubMed:15964793, ECO:0000269|PubMed:16478980, ECO:0000269|PubMed:17144915, ECO:0000305|PubMed:21266539}.
YFL007W	-0.5	-1	0	1386	0.708179838736347	-70.5891417588522	1.53266459567568e-05	2.77593691289117e-07	55.2125154054525		metabolic		P43583	BLM10	Proteasome activator BLM10 (Bleomycin resistance protein BLM10)	2143	245,996	P43583;	SUBCELLULAR LOCATION: Nucleus. Cytoplasm.	FUNCTION: Associated component of the proteasome that specifically recognizes acetylated histones and promotes ATP- and ubiquitin-independent degradation of core histones during DNA damage response. Recognizes and binds acetylated histones via its bromodomain-like (BRDL) region and activates the proteasome by opening the gated channel for substrate entry. Binds to the core proteasome via its C-terminus, which occupies the same binding sites as the proteasomal ATPases, opening the closed structure of the proteasome via an active gating mechanism. Involved in DNA damage response in somatic cells: binds to acetylated histones and promotes degradation of histones following DNA double-strand breaks. {ECO:0000269|PubMed:11842813, ECO:0000269|PubMed:12973301, ECO:0000269|PubMed:15778719, ECO:0000269|PubMed:18927584, ECO:0000269|PubMed:20227375, ECO:0000269|PubMed:22025621, ECO:0000269|PubMed:23706739}.
