protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YER143W	-0.5	-1	0	1384	0.675900945100072	-69.4482068710236	1.68053308810661e-05	5.84861190957416e-07	28.7338793219565		metabolic		P40087	DDI1	DNA damage-inducible protein 1 (EC 3.4.23.-) (v-SNARE-master 1)	428	47,354	P40087;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10330187}. Cell membrane {ECO:0000269|PubMed:10330187}; Peripheral membrane protein {ECO:0000269|PubMed:10330187}; Cytoplasmic side {ECO:0000269|PubMed:10330187}.	FUNCTION: Aspartic protease (PubMed:21266539). Appears to act as negative regulator of constitutive exocytosis (PubMed:10330187, PubMed:12051757). May act at the level of secretory vesicle docking and fusion as a competitive inhibitor of SNARE assembly (PubMed:12925750). Acts as a linker between the 19S proteasome and polyubiquitinated proteins like the HO endonuclease and UFO1 via UBA domain interactions with ubiquitin for their subsequent degradation (PubMed:17144915, PubMed:16478980). Required for S-phase checkpoint control (PubMed:11238935, PubMed:17144915). {ECO:0000269|PubMed:10330187, ECO:0000269|PubMed:11238935, ECO:0000269|PubMed:12051757, ECO:0000269|PubMed:12925750, ECO:0000269|PubMed:15964793, ECO:0000269|PubMed:16478980, ECO:0000269|PubMed:17144915, ECO:0000305|PubMed:21266539}.
YFL007W	-0.5	-1	0	1386	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.77593691289117e-07	60.5393112610877		metabolic		P43583	BLM10	Proteasome activator BLM10 (Bleomycin resistance protein BLM10)	2143	245,996	P43583;	SUBCELLULAR LOCATION: Nucleus. Cytoplasm.	FUNCTION: Associated component of the proteasome that specifically recognizes acetylated histones and promotes ATP- and ubiquitin-independent degradation of core histones during DNA damage response. Recognizes and binds acetylated histones via its bromodomain-like (BRDL) region and activates the proteasome by opening the gated channel for substrate entry. Binds to the core proteasome via its C-terminus, which occupies the same binding sites as the proteasomal ATPases, opening the closed structure of the proteasome via an active gating mechanism. Involved in DNA damage response in somatic cells: binds to acetylated histones and promotes degradation of histones following DNA double-strand breaks. {ECO:0000269|PubMed:11842813, ECO:0000269|PubMed:12973301, ECO:0000269|PubMed:15778719, ECO:0000269|PubMed:18927584, ECO:0000269|PubMed:20227375, ECO:0000269|PubMed:22025621, ECO:0000269|PubMed:23706739}.
YFR004W	-0.5	-1	0	1389	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.37390467033452e-06	7.07919365553041		metabolic		P43588	RPN11	Ubiquitin carboxyl-terminal hydrolase RPN11 (EC 3.4.19.12) (26S proteasome regulatory subunit RPN11) (Protein MPR1)	306	34,398	P43588;	NaN	FUNCTION: Component of the lid subcomplex of the 26S proteasome, a multiprotein complex involved in the ATP-dependent degradation of ubiquitinated proteins. RPN11 is the only catalytically active member of the lid and serves as the essential deubiquitinase of the proteasome. {ECO:0000269|PubMed:12183636, ECO:0000269|PubMed:21075847, ECO:0000269|PubMed:24463465}.
YFR010W	-0.5	-1	0	1390	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.6847065402374e-06	9.97522742370195		metabolic		P43593	UBP6	Ubiquitin carboxyl-terminal hydrolase 6 (EC 3.4.19.12) (Deubiquitinating enzyme 6) (Ubiquitin thioesterase 6) (Ubiquitin-specific-processing protease 6)	499	57,111	P43593;	NaN	FUNCTION: Predominant proteasome-associated deubiquitinase which releases ubiquitin from the proteasome targeted ubiquitinated proteins. Ensures the regeneration of ubiquitin at the proteasome. Has proteasome-inhibitory activity and delays the degradation of ubiquitinated proteins to provide a time window allowing gradual deubiquitination of the substrate. Stabilizes the association of HUL5 with proteasomes and works in opposition to polyubiquitin elongation activity of HUL5. {ECO:0000269|PubMed:10527495, ECO:0000269|PubMed:12408819, ECO:0000269|PubMed:14581483, ECO:0000269|PubMed:17018280, ECO:0000269|PubMed:17190603, ECO:0000269|PubMed:9344467}.
YFR050C	-0.5	-1	0	1393	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.42176565159126e-06	6.93928864257527		metabolic	26S Proteasome complex	P30657	PRE4	Proteasome subunit beta type-7 (Macropain subunit PRE4) (Multicatalytic endopeptidase complex subunit PRE4) (Proteasome component PRE4) (Proteinase YSCE subunit PRE4)	266	29,443	P30657;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000255|PROSITE-ProRule:PRU00809, ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.	FUNCTION: Non-catalytic component of the proteasome which degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity. PRE3 and PRE4 are necessary for the peptidyl-glutamyl-peptide-hydrolyzing activity. {ECO:0000269|PubMed:8381431}.
YFR052W	-0.5	-1	0	1394	0.675900945100072	-69.4482068710236	1.68053308810661e-05	3.4077018654802e-06	4.93157310834703		metabolic	26S Proteasome complex	P32496	RPN12	26S proteasome regulatory subunit RPN12 (Nuclear integrity protein 1)	274	31,919	P32496;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins. Necessary for activation of the CDC28 kinase.
YGL011C	-0.5	-1	0	1395	0.675900945100072	-69.4482068710236	1.68053308810661e-05	3.55128480925043e-06	4.73218336003111		metabolic	26S Proteasome complex	P21243	SCL1	Proteasome subunit alpha type-1 (Macropain subunit C7-alpha) (Multicatalytic endopeptidase complex C7) (Proteasome component C7-alpha) (Proteasome component Y8) (Proteinase YSCE subunit 7) (SCL1 suppressor protein)	252	28,001	P21243;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.	FUNCTION: The proteasome degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity.
YGL048C	-0.5	-1	0	1400	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.27818270782103e-06	7.37663876710732		metabolic		Q01939	RPT6	26S proteasome regulatory subunit 8 homolog (Protein CIM3) (Protein SUG1) (Tat-binding protein TBY1)	405	45,272	Q01939;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.	FUNCTION: The 26S proteasome is involved in the ATP-dependent degradation of ubiquitinated proteins. The regulatory (or ATPase) complex confers ATP dependency and substrate specificity to the 26S complex (By similarity). {ECO:0000250, ECO:0000269|PubMed:25042801}.
YGL141W	-0.5	-1	0	1409	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.37390467033452e-07	70.7919365553041		metabolic		P53119	HUL5	Probable E3 ubiquitin-protein ligase HUL5 (EC 2.3.2.26) (HECT-type E3 ubiquitin transferase HUL5)	910	105,566	P53119;	NaN	FUNCTION: Probable E3 ubiquitin-protein ligase which accepts ubiquitin from an E2 ubiquitin-conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates. Non essential.
YGR135W	-0.5	-1	0	1423	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.40262125908856e-06	6.99458177916949		metabolic	26S Proteasome complex	P23638	PRE9	Proteasome subunit alpha type-3 (Macropain subunit Y13) (Multicatalytic endopeptidase complex subunit Y13) (Proteasome component Y13) (Proteinase YSCE subunit 13)	258	28,714	P23638;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: The proteasome degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity.
YGR253C	-0.5	-1	0	1429	0.675900945100072	-69.4482068710236	1.68053308810661e-05	4.93925326569601e-06	3.40240315227043		metabolic	26S Proteasome complex	P32379	PUP2	Proteasome subunit alpha type-5 (Macropain subunit PUP2) (Multicatalytic endopeptidase complex subunit PUP2) (Proteasome component PUP2) (Proteinase YSCE subunit PUP2)	260	28,617	P32379;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: The proteasome degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity.
YHL030W	-0.5	-1	0	1434	0.675900945100072	-69.4482068710236	1.68053308810661e-05	5.90604508708225e-07	28.4544574809002		metabolic		P38737	ECM29	Proteasome component ECM29 (Extracellular mutant protein 29)	1868	210,431	P38737;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.	FUNCTION: Stabilizes the proteasome holoenzyme, probably by tethering the 20S proteolytic core particle and the 19S regulatory particle. The proteasome is a multicatalytic proteinase complex which is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. The proteasome has an ATP-dependent proteolytic activity. {ECO:0000269|PubMed:12408819}.
YHR027C	-0.5	-1	0	1438	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.18246074530754e-05	0.770017555513834		metabolic		P38764	RPN1	26S proteasome regulatory subunit RPN1 (HMG-CoA reductase degradation protein 2) (Proteasome non-ATPase subunit 1)	993	109,492	P38764;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins. {ECO:0000269|PubMed:9584156}.
YHR200W	-0.5	-1	0	1450	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.46454602645638e-06	11.4747714155003		metabolic		P38886	RPN10	26S proteasome regulatory subunit RPN10	268	29,747	P38886;	NaN	FUNCTION: Multiubiquitin binding protein.
YIL075C	-0.5	-1	0	1456	0.675900945100072	-69.4482068710236	1.68053308810661e-05	4.24048293934755e-06	3.96307003740754		metabolic	26S Proteasome complex	P32565	RPN2	26S proteasome regulatory subunit RPN2	945	104,232	P32565;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins. {ECO:0000269|PubMed:9584156}.
YJL001W	-0.5	-1	0	1462	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.32096308268614e-06	12.7220291780547		metabolic		P38624	PRE3	Proteasome subunit beta type-1 (EC 3.4.25.1) (Macropain subunit PRE3) (Multicatalytic endopeptidase complex subunit PRE3) (Proteasome component PRE3) (Proteinase YSCE subunit PRE3)	215	23,548	P38624;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: The proteasome degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity. PRE3 and PRE4 are necessary for the peptidyl-glutamyl-peptide-hydrolyzing activity.; FUNCTION: This subunit is necessary for the peptidylglutamyl-peptide hydrolyzing activity.
YKL010C	-0.5	-1	0	1481	0.675900945100072	-69.4482068710236	1.68053308810661e-05	7.45674087980077e-07	22.5370991857708		metabolic		P33202	UFD4	Ubiquitin fusion degradation protein 4 (UB fusion protein 4) (EC 2.3.2.-) (HECT-type E3 ubiquitin transferase UFD4) (EC 2.3.2.26)	1483	167,843	P33202;	NaN	FUNCTION: E3 ubiquitin-protein ligase which accepts ubiquitin from an E2 ubiquitin-conjugating enzyme in the form of a thioester and then directly transfers the ubiquitin to targeted substrates. {ECO:0000250}.
YKL145W	-0.5	-1	0	1488	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.51240700771312e-06	11.1116457377946		metabolic		P33299	RPT1	26S proteasome regulatory subunit 7 homolog (Protein CIM5) (Tat-binding homolog 3)	467	51,983	P33299;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000269|PubMed:14562095}.	FUNCTION: The 26S proteasome is involved in the ATP-dependent degradation of ubiquitinated proteins. The regulatory (or ATPase) complex confers ATP dependency and substrate specificity to the 26S complex (By similarity). {ECO:0000250}.
YLR421C	-0.5	-1	0	1536	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.22524112017265e-06	13.7159377075902		metabolic	26S Proteasome complex	O13563	RPN13	26S proteasome regulatory subunit RPN13 (Proteasome non-ATPase subunit 13)	156	17,902	O13563;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.	FUNCTION: Component of the 19S cap proteasome complex which acts as a regulatory subunit of the 26S proteasome, involved in the ATP-dependent degradation of ubiquitinated proteins. {ECO:0000269|PubMed:11029046, ECO:0000269|PubMed:7957966}.
YML092C	-0.5	-1	0	1546	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.37390467033452e-06	7.07919365553041		metabolic	26S Proteasome complex	P23639	PRE8	Proteasome subunit alpha type-2 (Macropain subunit Y7) (Multicatalytic endopeptidase complex subunit Y7) (Proteasome component Y7) (Proteinase YSCE subunit 7)	250	27,162	P23639;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: The proteasome degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity.
YMR314W	-0.5	-1	0	1561	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.97187242777787e-06	8.52252440083273		metabolic		P40302	PRE5	Proteasome subunit alpha type-6 (Macropain subunit PRE5) (Multicatalytic endopeptidase complex subunit PRE5) (Proteasome component PRE5) (Proteinase YSCE subunit PRE5)	234	25,604	P40302;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: The proteasome degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity.
YOL038W	-0.5	-1	0	1582	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.12502756779945e-06	7.90828840797992		metabolic		P40303	PRE6	Proteasome subunit alpha type-4 (Macropain subunit PRE6) (Multicatalytic endopeptidase complex subunit PRE6) (Proteasome component PRE6) (Proteinase YSCE subunit PRE6)	254	28,439	P40303;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}. Nucleus {ECO:0000269|PubMed:14562095}.	FUNCTION: The proteasome degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity.
