protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YOR069W	2	1	0	1281	8.52694501777148	92229.6037496206	1.28335535141285e-08	7.33230232853323e-07	0.0175027609870742	YKR078W	Secretory	Retromer complex	Q92331	VPS5	Vacuolar protein sorting-associated protein 5 (Carboxypeptidase Y-deficient protein 10) (Vacuolar protein-targeting protein 5)	675	76,484	Q92331;	SUBCELLULAR LOCATION: Cytoplasm. Golgi apparatus membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Endosome membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}.	FUNCTION: Plays a role in vesicular protein sorting. Required for retention of late Golgi membrane proteins and vacuolar biogenesis. Component of the membrane-associated retromer complex which is essential in endosome-to-Golgi retrograde transport. The VPS5-VPS17 subcomplex may assemble onto the membrane to promote vesicle formation.
YOR085W	-0.5	-1	0	1282	0.735356746144246	-14219.5610717373	2.03508403202843e-07	3.48427943549099e-07	0.584076010465464		Secretory	Oligosaccharyl transferase complex variant 2	P48439	OST3	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 3 (Oligosaccharyl transferase 34 kDa subunit) (Oligosaccharyl transferase subunit OST3) (Oligosaccharyl transferase subunit gamma)	350	39,483	P48439;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	FUNCTION: Subunit of the oligosaccharyl transferase (OST) complex that catalyzes the initial transfer of a defined glycan (Glc(3)Man(9)GlcNAc(2) in eukaryotes) from the lipid carrier dolichol-pyrophosphate to an asparagine residue within an Asn-X-Ser/Thr consensus motif in nascent polypeptide chains, the first step in protein N-glycosylation. N-glycosylation occurs cotranslationally and the complex associates with the Sec61 complex at the channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). All subunits are required for a maximal enzyme activity. {ECO:0000269|PubMed:11580295}.
YOR103C	-0.5	-1	0	1283	0.735356746144246	-14219.5610717373	2.03508403202843e-07	4.99668644320411e-07	0.407286719941435		Secretory	Oligosaccharyl transferase complex variant 2	P46964	OST2	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2 (Oligosaccharyl transferase subunit OST2) (Oligosaccharyl transferase 16 kDa subunit) (Oligosaccharyl transferase subunit epsilon)	130	14,698	P46964;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	FUNCTION: Subunit of the oligosaccharyl transferase (OST) complex that catalyzes the initial transfer of a defined glycan (Glc(3)Man(9)GlcNAc(2) in eukaryotes) from the lipid carrier dolichol-pyrophosphate to an asparagine residue within an Asn-X-Ser/Thr consensus motif in nascent polypeptide chains, the first step in protein N-glycosylation. N-glycosylation occurs cotranslationally and the complex associates with the Sec61 complex at the channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). All subunits are required for a maximal enzyme activity. {ECO:0000269|PubMed:11580295}.
YOR106W	2	1	0	1284	8.51863481439395	68632.011255061	1.72475833706649e-08	4.52764882688801e-08	0.38093907080951		Secretory	Vacuolar SNARE complex VAM3-VTI1-VAM7-NYV1	Q12241	VAM3	Syntaxin VAM3 (Vacuolar morphogenesis protein 3)	283	32,498	Q12241;	SUBCELLULAR LOCATION: Vacuole membrane; Single-pass type IV membrane protein.	FUNCTION: Required for vacuolar assembly. Provides the t-SNARE function in a late step of the vacuolar assembly. Required for homotypic vacuole membrane fusion, autophagy and fusion of biosynthetic transport vesicles with the vacuole. Required for the delivery of alpha-factor receptor-ligand complexes to the vacuole.
YOR115C	3	1	0	1285	2.57516291537851	1661.22446346508	1.0344758266877e-06	6.88240910471983e-08	15.0307226865993		Secretory	TRAPPI protein complex	Q99394	TRS33	Trafficking protein particle complex subunit 33 (TRAPP subunit 33) (Transport protein particle 33 kDa subunit)	268	30,749	Q99394;	SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure.	FUNCTION: Component of the TRAPP I, TRAPP II and TRAPP III complexes which act as guanine nucleotide exchange factors (GEF) for YPT1. TRAPP I plays a key role in the late stages of endoplasmic reticulum to Golgi traffic. TRAPP II plays a role in intra-Golgi transport. TRAPP III plays a role in autophagosome formation. Required for sporulation. Has a role late in meiosis following DNA replication. {ECO:0000269|PubMed:11239471, ECO:0000269|PubMed:20375281, ECO:0000269|PubMed:20972447}.
YOR164C	-0.5	-1	0	1286	0.496537328878122	-153425.590858373	6.7765088750406e-09	7.81091214110067e-07	0.00867569465976056		Secretory	GET4-GET5 transmembrane domain recognition complex	Q12125	GET4	Golgi to ER traffic protein 4 (Guided entry of tail-anchored proteins 4)	312	36,280	Q12125;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	FUNCTION: May play a role in insertion of tail-anchored proteins into the endoplasmic reticulum membrane. {ECO:0000269|PubMed:19325107}.
YOR254C	-0.5	-1	0	1287	0.621488412370525	-2989.22980411761	5.78567874354524e-07	2.26861051156968e-06	0.255031822961186		Secretory	SEC62-SEC63 complex	P14906	SEC63	Protein translocation protein SEC63 (Protein NPL1) (Sec62/63 complex 73 kDa subunit)	663	75,345	P14906;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Nucleus membrane; Multi-pass membrane protein. Nucleus inner membrane; Multi-pass membrane protein.	FUNCTION: Acts as component of the Sec62/63 complex which is involved in SRP-independent post-translational translocation across the endoplasmic reticulum (ER) and functions together with the Sec61 complex and KAR2 in a channel-forming translocon complex. A cycle of assembly and disassembly of Sec62/63 complex from SEC61 may govern the activity of the translocon. SEC63 may affect SEC1-polypeptide interactions by increasing the affinity of targeting pathways for SEC61 and/or by modifying SEC61 to allow more efficient polypeptide interaction. May also be involved in SRP-dependent cotranslational translocation. Is essential for cell growth and for germination. {ECO:0000269|PubMed:11226176}.
YPL010W	-0.5	-1	0	1288	0.731474312157862	-3998.17984005588	7.12100540093047e-07	7.70561798233583e-07	0.924131642297151		Secretory	COPI vesicle coat complex	P53600	RET3	Coatomer subunit zeta (Zeta-coat protein) (Zeta-COP)	189	21,688	P53600;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.	FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins (PubMed:9058184). The zeta subunit may be involved in regulating the coat assembly and, hence, the rate of biosynthetic protein transport due to its association-dissociation properties with the coatomer complex (PubMed:9058184). {ECO:0000269|PubMed:9058184}.
YPL050C	-0.5	-1	0	1289	0.72926255810577	-13595.0801446747	2.06734140984949e-07	4.87224789193657e-07	0.424309570387599		Secretory	alpha-1,6-mannosyltransferase complex, M-Pol I variant	P39107	MNN9	Mannan polymerase complexes subunit MNN9 (M-pol I subunit MNN9) (M-Pol II subunit MNN9)	395	45,955	P39107;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11095735}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Golgi apparatus membrane {ECO:0000269|PubMed:9434768}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Note=Cis-Golgi (PubMed:9430634). Recycles between endoplasmic reticulum and Golgi (PubMed:11095735). {ECO:0000269|PubMed:11095735, ECO:0000269|PubMed:9430634}.	FUNCTION: The M-Pol I and M-Pol II complexes possess alpha-1,6-mannosyltransferase activity and are probably involved in the elongation of the mannan backbone of N-linked glycans on cell wall and periplasmic proteins. May also provide alpha-1,2-mannosyltransferase activity to the M-Pol I complex. {ECO:0000269|PubMed:12235155}.
YPL085W	4	1	0	1290	2.57516291537851	567.685368123159	3.02719894972533e-06	5.26470793824187e-07	5.74998458648829		Secretory		P48415	SEC16	COPII coat assembly protein SEC16 (Protein transport protein SEC16)	2195	241,696	P48415;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:7593161}; Peripheral membrane protein {ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:7593161}; Cytoplasmic side {ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:7593161}. Note=On the endoplasmic reticulum and on vesicles which bud from it.	FUNCTION: Involved in the initiation of assembly of the COPII coat required for the formation of transport vesicles from the endoplasmic reticulum (ER) and the selection of cargo molecules. Also involved in autophagy. {ECO:0000269|PubMed:10712514, ECO:0000269|PubMed:11694599, ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:2188733, ECO:0000269|PubMed:7593161, ECO:0000269|PubMed:7593162, ECO:0000269|PubMed:9023343, ECO:0000269|PubMed:9325247, ECO:0000269|PubMed:9880808}.
YPL094C	-0.5	-1	0	1291	0.621488412370525	-2989.22980411761	5.78567874354524e-07	1.81871728775628e-06	0.318118642325269		Secretory	SEC62-SEC63 complex	P21825	SEC62	Translocation protein SEC62 (Sec62/63 complex 30 kDa subunit)	274	31,347	P21825;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.	FUNCTION: Acts as component of the Sec62/63 complex which is involved in SRP-independent post-translational translocation across the endoplasmic reticulum (ER) and functions together with the Sec61 complex and KAR2 in a channel-forming translocon complex. In an initial step, the signal sequence seems to bind simultaneously to SEC61 and SEC62. SEC62 and SEC63 are required for interactions between SEC61 and translocating polypeptides. SEC62 may affect SEC1-polypeptide interactions by increasing the affinity of targeting pathways for SEC61 and/or by modifying SEC61 to allow more efficient polypeptide interaction. A cycle of assembly and disassembly of Sec62/63 complex from SEC61 may govern the activity of the translocon. SEC62 is essential for cell growth.
YPL096W	-0.5	-1	0	1292	0.775808318885153	-50220.5673980942	7.03332228753598e-08	4.16390536933676e-07	0.16891167458631		Secretory	Peptide:N-glycanase-Rad23 complex	Q02890	PNG1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (PNGase) (EC 3.5.1.52) (Peptide:N-glycanase 1) (yPNG1)	363	42,485	Q02890;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: Specifically deglycosylates the denatured form of N-linked glycoproteins in the cytoplasm and assists their proteasome-mediated degradation. Cleaves the beta-aspartyl-glucosamine (GlcNAc) of the glycan and the amide side chain of Asn, converting Asn to Asp. Prefers proteins containing high-mannose over those bearing complex type oligosaccharides. Can recognize misfolded proteins in the endoplasmic reticulum that are exported to the cytosol to be destroyed and deglycosylate them, while it has no activity toward native proteins. Deglycosylation is a prerequisite for subsequent proteasome-mediated degradation of some, but not all, misfolded glycoproteins. Involved in the formation of free oligosaccharide in cytosol. {ECO:0000269|PubMed:10831608, ECO:0000269|PubMed:12606569, ECO:0000269|PubMed:12723970, ECO:0000269|PubMed:14726951, ECO:0000269|PubMed:15670854, ECO:0000269|PubMed:16401726}.
YPL195W	2	1	0	1293	8.51863481439395	68632.011255061	1.72475833706649e-08	1.22524112017265e-06	0.0140768891010077		Secretory	Adapter complex AP-3	Q08951	APL5	AP-3 complex subunit delta (Adaptor-related protein complex 3 subunit delta) (Delta-adaptin 3) (Delta-adaptin)	932	106,924	Q08951;	SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:10559961, ECO:0000269|PubMed:14562095}. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000269|PubMed:10559961}; Peripheral membrane protein {ECO:0000305|PubMed:10559961}; Cytoplasmic side {ECO:0000305|PubMed:10559961}. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles located at the Golgi complex. {ECO:0000269|PubMed:10559961}.	FUNCTION: Part of the AP-3 complex, an adaptor-related complex which is not clathrin-associated. The complex is associated with the Golgi region as well as more peripheral structures. It facilitates the budding of vesicles from the Golgi membrane and may be directly involved in trafficking to the vacuole. Required for the transport via the ALP pathway, which directs the transport of the cargo proteins PHO8 and VAM3 to the vacuole. {ECO:0000269|PubMed:10559961, ECO:0000269|PubMed:9250663, ECO:0000269|PubMed:9335339}.
YPL210C	3	1	0	1294	3.20486367672355	131.441184257913	1.16268497573155e-05	1.7038509327401e-06	6.82386559405021		Secretory	Signal recognition particle	P38688	SRP72	Signal recognition particle subunit SRP72 (Signal recognition particle 72 kDa protein homolog)	640	73,541	P38688;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Endoplasmic reticulum membrane. Nucleus. Note=Transiently localizes to the nucleolus during biogenesis of the SRP. The SRP-RNC complex is bound to the endoplasmic reticulum membrane due to the interaction of the SRP with the membrane SRP-receptor (SRP101-SRP102).	FUNCTION: Signal-recognition-particle (SRP) assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum (ER) membrane. SRP is required for the cotranslational protein translocation for ER import and preferentially recognizes strongly hydrophobic signal sequences. It is involved in targeting the nascent chain-ribosome (RNC) complex to the ER and is proposed to participate in the arrest of nascent chain elongation during membrane targeting. SRP72 binds the 7S RNA only in presence of SRP68. {ECO:0000269|PubMed:10921896, ECO:0000269|PubMed:7925282}.
YPL218W	3	1	0	1295	1.94199999830681	807.535215245759	2.68356823975919e-06	5.67631237704988e-07	4.72766130808662		Secretory	COPII vesicle coat complex	P20606	SAR1	Small COPII coat GTPase SAR1 (EC 3.6.5.-) (GTP-binding protein SAR1) (Secretion-associated RAS-related protein 1)	190	21,451	P20606;	SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Golgi apparatus membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Note=Membrane association requires the presence of the SEC12 exchange factor.	FUNCTION: Small GTPase component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules. SAR1 controls the coat assembly in a stepwise manner. Activated SAR1-GTP by SEC12 binds to membranes first and recruits the SEC23/24 complex. These SEC23/24-SAR1 prebudding intermediates are then collected by the SEC13/31 complex as subunits polymerize to form coated transport vesicles. Conversion to SAR1-GDP triggers coat release and recycles COPII subunits. {ECO:0000269|PubMed:10720463, ECO:0000269|PubMed:11389436, ECO:0000269|PubMed:12912905, ECO:0000269|PubMed:14627716, ECO:0000269|PubMed:15665868, ECO:0000269|PubMed:1907973, ECO:0000269|PubMed:1907974, ECO:0000269|PubMed:2512296, ECO:0000269|PubMed:8106544, ECO:0000269|PubMed:8530490, ECO:0000269|PubMed:8548805, ECO:0000269|PubMed:9023343, ECO:0000269|PubMed:9428766, ECO:0000269|PubMed:9756629}.
