protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YML013W	0	0.746428571428571	0.00205461284887179	1261	1.41694775234846	1283.04290077915	9.55197757121283e-07	9.52433527009212e-07	1.00290228140199		Secretory	Doa10 ubiquitin ligase complex	Q04228	UBX2	UBX domain-containing protein 2 (Secretion lowering protein 1)	584	66,761	Q04228;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.	FUNCTION: Integral endoplasmic reticulum membrane protein that coordinates the assembly of the ER-associated protein degradation (ERAD) machinery at the ER membrane. Mediates binding of CDC48 to the E3 ubiquitin ligases SSM4/DOA10 and HRD1, and to ERAD substrates. Component of the DOA10 ubiquitin ligase complex, which is part of the ERAD-C pathway responsible for the rapid degradation of membrane proteins with misfolded cytoplasmic domains. ERAD-C substrates are ubiquitinated through DOA10 in conjunction with the E2 ubiquitin-conjugating enzymes UBC6 and UBC7-CUE1. Also component of the HRD1 ubiquitin ligase complex, which is part of the ERAD-L and ERAD-M pathways responsible for the rapid degradation of soluble lumenal and membrane proteins with misfolded lumenal domains (ERAD-L), or ER-membrane proteins with misfolded transmembrane domains (ERAD-M). ERAD-L substrates are ubiquitinated through HRD1 in conjunction with the E2 ubiquitin-conjugating enzymes UBC1 and UBC7-CUE1. Ubiquitinated substrates are then removed to the cytosol via the action of the UFD1-NPL4-CDC48/p97 (UNC) AAA ATPase complex and targeted to the proteasome. {ECO:0000269|PubMed:15258615, ECO:0000269|PubMed:16179952, ECO:0000269|PubMed:16179953, ECO:0000269|PubMed:16873066}.
YML019W	3	1	0	1262	5.20842157298554	69.9199909249565	6.94677587918888e-06	1.09123037265377e-07	63.6600304873752		Secretory	Oligosaccharyl transferase complex variant 1	Q03723	OST6	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6 (Oligosaccharyl transferase subunit OST6) (Oligosaccharyl transferase 37 kDa subunit) (OTase 37 kDa subunit)	332	37,891	Q03723;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000255}.	FUNCTION: Subunit of the oligosaccharyl transferase (OST) complex that catalyzes the initial transfer of a defined glycan (Glc(3)Man(9)GlcNAc(2) in eukaryotes) from the lipid carrier dolichol-pyrophosphate to an asparagine residue within an Asn-X-Ser/Thr consensus motif in nascent polypeptide chains, the first step in protein N-glycosylation. N-glycosylation occurs cotranslationally and the complex associates with the Sec61 complex at the channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). All subunits are required for a maximal enzyme activity (PubMed:11580295). Can participate in redox reactions and is able to catalyze dithiol-disulfide exchange reactions with other proteins, albeit with relatively low efficiency. May form transient disulfide bonds with nascent polypeptides in the endoplasmic reticulum and thereby promote efficient glycosylation (PubMed:19549845). {ECO:0000269|PubMed:11580295, ECO:0000269|PubMed:19549845}.
YML029W	0	0.289285714285714	0.294889364761483	1263	1.16783274796219	22860.1361593266	8.73184845661914e-08	1.81871728775628e-07	0.480110268671359		Secretory	HRD1 ubiquitin ligase complex	Q03714	USA1	U1 SNP1-associating protein 1	838	96,653	Q03714;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:19898607}; Multi-pass membrane protein {ECO:0000269|PubMed:19898607}.	FUNCTION: Scaffold protein of the endoplasmic reticulum-associated degradation (ERAD) (also known as endoplasmic reticulum quality control, ERQC) pathway involved in ubiquitin-dependent degradation of misfolded endoplasmic reticulum proteins. Component of the HRD1 ubiquitin ligase complex, which is part of the ERAD-L and ERAD-M pathways responsible for the rapid degradation of soluble lumenal and membrane proteins with misfolded lumenal domains (ERAD-L), or ER-membrane proteins with misfolded transmembrane domains (ERAD-M). Has multiple functions in ERAD including recruitment of DER1 to the HRD1 ubiquitin ligase, and regulation of HRD1 activity. Involved in oligomerization of HRD1, which is required for ERAD-L, and in HRD1 autoubiquitination and degradation. {ECO:0000269|PubMed:16873066, ECO:0000269|PubMed:19898607, ECO:0000269|PubMed:19940128, ECO:0000269|PubMed:20005842, ECO:0000269|PubMed:21074049}.
YML055W	3	1	0	1264	3.1083334960196	55.7382095436593	1.03794085052443e-05	7.38016330978997e-07	14.0639279505858		Secretory	Signal peptidase complex	Q04969	SPC2	Signal peptidase complex subunit SPC2 (Microsomal signal peptidase subunit 2)	178	20,802	Q04969;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Multi-pass membrane protein {ECO:0000269|PubMed:14562095}.	FUNCTION: Nonessential component of the signal peptidase complex (SPC), which catalyzes the cleavage of N-terminal signal sequences of proteins targeted to the endoplasmic reticulum. Signal peptide cleavage occurs during the translocation (cotranslationally or post-translationally) through the translocon pore into the endoplasmic reticulum. SPC2 enhances the enzymatic activity of SPC and facilitates the interactions between different components of the translocation site. {ECO:0000269|PubMed:10921929, ECO:0000269|PubMed:8910564}.
YML077W	3	1	0	1265	2.33249078913039	730.002156937293	9.39695051638193e-07	2.17288854905619e-08	43.2463529731589		Secretory	TRAPPI protein complex	Q03630	BET5	Trafficking protein particle complex subunit BET5 (TRAPP subunit BET5) (Transport protein particle 18 kDa subunit)	159	18,434	Q03630;	SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure.	FUNCTION: Component of the TRAPP I, TRAPP II and TRAPP III complexes which act as guanine nucleotide exchange factors (GEF) for YPT1. TRAPP I plays a key role in the late stages of endoplasmic reticulum to Golgi traffic. TRAPP II plays a role in intra-Golgi transport. TRAPP III plays a role in autophagosome formation. Required for sporulation. Has a role late in meiosis following DNA replication. {ECO:0000269|PubMed:11239471, ECO:0000269|PubMed:20375281, ECO:0000269|PubMed:20972447, ECO:0000269|PubMed:9611195}.
YML105C	3	1	0	1266	3.1083334960196	52.6258311662609	1.09932638284951e-05	6.50909345091723e-07	16.8890858786887		Secretory	Signal recognition particle	P29478	SEC65	Signal recognition particle subunit SEC65	273	31,170	P29478;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.	FUNCTION: Signal-recognition-particle (SRP) assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum (ER) membrane. SRP is required for the cotranslational protein translocation for ER import and preferentially recognizes strongly hydrophobic signal sequences. It is involved in targeting the nascent chain-ribosome (RNC) complex to the ER and is proposed to participate in the arrest of nascent chain elongation during membrane targeting. SEC65 is required for SRP integrity.
YML115C	3	1	0	1267	5.48016511544161	271.98038901498	1.76343109871053e-06	4.07775560307462e-07	4.3245139492443		Secretory	alpha-1,6-mannosyltransferase complex, M-Pol I variant	P23642	VAN1	Mannan polymerase I complex VAN1 subunit (M-pol I subunit VAN1) (Vanadate resistance protein)	535	61,092	P23642;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11095735}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Golgi apparatus membrane {ECO:0000269|PubMed:9434768}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Note=Cis-Golgi (PubMed:9430634). Recycles between endoplasmic reticulum and Golgi (PubMed:11095735). {ECO:0000269|PubMed:11095735, ECO:0000269|PubMed:9430634}.	FUNCTION: Involved in regulation of the phosphorylation of a number of proteins, some of which appear to be important in cell growth control.; FUNCTION: The M-Pol I complex possesses alpha-1,6-mannosyltransferase activity and is probably involved in the elongation of the mannan backbone of N-linked glycans on cell wall and periplasmic proteins.
YMR022W	0	0.746428571428571	0.00205461284887179	1268	1.41694724923254	9127.00097406597	1.34278564405188e-07	5.16898597572839e-07	0.259777381938565		Secretory	CUE1-UBC7 ubiquitin-conjugating enzyme complex	Q02159	UBC7	Ubiquitin-conjugating enzyme E2 7 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 7) (Ubiquitin carrier protein) (Ubiquitin-conjugating enzyme E2-18 kDa) (Ubiquitin-protein ligase)	165	18,520	Q02159;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Note=Anchored via the membrane protein CUE1 to the endoplasmic reticulum membrane.	FUNCTION: Catalyzes the covalent attachment of ubiquitin to other proteins. Functions in degradation of misfolded or regulated proteins localized in the endoplasmic reticulum (ER) lumen or membrane via the ubiquitin-proteasome system. Cognate E2 conjugating enzyme for the DOA10 ubiquitin ligase complex, which is part of the ERAD-C pathway responsible for the rapid degradation of membrane proteins with misfolded cytoplasmic domains, and of the HRD1 ubiquitin ligase complex, which is part of the ERAD-L and ERAD-M pathways responsible for the rapid degradation of soluble lumenal and membrane proteins with misfolded lumenal domains (ERAD-L), or ER-membrane proteins with misfolded transmembrane domains (ERAD-M). Involved in resistance to cadmium poisoning. {ECO:0000255|PROSITE-ProRule:PRU00388, ECO:0000269|PubMed:11146622, ECO:0000269|PubMed:11390656, ECO:0000269|PubMed:11641273, ECO:0000269|PubMed:16873066, ECO:0000269|PubMed:8393731, ECO:0000269|PubMed:9388185, ECO:0000269|PubMed:9695950}.
YMR149W	3	1	0	1269	5.20842157298554	69.9199909249565	6.94677587918888e-06	1.56026798896986e-06	4.45229661077348		Secretory	Oligosaccharyl transferase complex variant 2	Q02795	SWP1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit SWP1 (Oligosaccharyl transferase subunit SWP1) (Oligosaccharyl transferase subunit delta)	286	31,653	Q02795;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:8181570}; Multi-pass membrane protein {ECO:0000269|PubMed:29301962}.	FUNCTION: Subunit of the oligosaccharyl transferase (OST) complex that catalyzes the initial transfer of a defined glycan (Glc(3)Man(9)GlcNAc(2) in eukaryotes) from the lipid carrier dolichol-pyrophosphate to an asparagine residue within an Asn-X-Ser/Thr consensus motif in nascent polypeptide chains, the first step in protein N-glycosylation. N-glycosylation occurs cotranslationally and the complex associates with the Sec61 complex at the channel-forming translocon complex that mediates protein translocation across the endoplasmic reticulum (ER). All subunits are required for a maximal enzyme activity. {ECO:0000269|PubMed:11580295}.
YMR264W	0	0.746428571428571	0.00205461284887179	1270	1.41694724923254	9127.00097406597	1.34278564405188e-07	1.11994696140782e-07	1.19897253202415	YML101C	Secretory	CUE1-UBC7 ubiquitin-conjugating enzyme complex	P38428	CUE1	Coupling of ubiquitin conjugation to ER degradation protein 1 (Kinetochore-defect suppressor 4)	203	22,763	P38428;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:14562095}; Single-pass membrane protein {ECO:0000269|PubMed:14562095}.	FUNCTION: Component of the endoplasmic reticulum-associated protein degradation (ERAD) pathway. Recruits the soluble ubiquitin-conjugating enzyme UBC7 to the cytoplasmic face of the endoplasmic reticulum membrane where it functions in degradation of misfolded or regulated proteins localized in the endoplasmic reticulum (ER) lumen or membrane via the ubiquitin-proteasome system. Targets the E2 conjugating enzyme UBC7 to the DOA10 ubiquitin ligase complex, which is part of the ERAD-C pathway responsible for the rapid degradation of membrane proteins with misfolded cytoplasmic domains, and to the HRD1 ubiquitin ligase complex, which is part of the ERAD-L and ERAD-M pathways responsible for the rapid degradation of soluble lumenal and membrane proteins with misfolded lumenal domains (ERAD-L), or ER-membrane proteins with misfolded transmembrane domains (ERAD-M). Has also a role in cold adaptation, perhaps through effects on sterol biosynthesis. {ECO:0000269|PubMed:10878801, ECO:0000269|PubMed:10982838, ECO:0000269|PubMed:10991948, ECO:0000269|PubMed:11390656, ECO:0000269|PubMed:11406589, ECO:0000269|PubMed:12399372, ECO:0000269|PubMed:16556771, ECO:0000269|PubMed:16607018, ECO:0000269|PubMed:16873066, ECO:0000269|PubMed:9335582, ECO:0000269|PubMed:9388185}.
YMR276W	-0.5	-0.942857142857143	0	1271	0.913984335235684	-83.5390524004603	2.76421030191241e-05	7.55246284231425e-07	36.6001178638753		Secretory		P48510	DSK2	Ubiquitin domain-containing protein DSK2	373	39,346	P48510;	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.	FUNCTION: Involved, with RAD23 in spindle pole body duplication. Involved in the ubiquitin-proteasome proteolytic pathway.
YNL064C	-0.5	-1	0	1272	0.578969495035725	-83.4688308397683	6.44960736540652e-06	1.71150868974118e-05	0.376837547134035		Secretory	HAP1 transcriptional repressor complex, SSA2 variant	P25491	YDJ1	Mitochondrial protein import protein MAS5 (Yeast dnaJ protein 1)	409	44,671	P25491;	SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, perinuclear region. Note=Concentrated in a perinuclear ring as well as in the cytoplasm.	FUNCTION: Probably involved in mitochondrial protein import. Is also required for efficient translocation of pre-pro-alpha-factor. Involved in heme regulation of HAP1, as a component of the high-molecular-weight (HMC) complex. {ECO:0000269|PubMed:11689685}.
YNL287W	2	1	0	1273	1.91743723916216	166.321134051194	4.77908481066951e-06	7.38016330978997e-06	0.647558137952034		Secretory	COPI vesicle coat complex	P32074	SEC21	Coatomer subunit gamma (Gamma-coat protein) (Gamma-COP)	935	104,831	P32074;	SUBCELLULAR LOCATION: Cytoplasm. Golgi apparatus membrane; Peripheral membrane protein; Cytoplasmic side. Cytoplasmic vesicle, COPI-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Endosome. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.	FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins. {ECO:0000269|PubMed:1461285, ECO:0000269|PubMed:8001155}.
YNR006W	2	1	0	1274	3.13321957776244	42041.7234976497	1.35384329775589e-08	2.06759439029135e-07	0.0654791531701301		Secretory	ESCRT-0 complex	P40343	VPS27	Vacuolar protein sorting-associated protein 27 (Golgi retention defective protein 11)	622	70,974	P40343;	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000269|PubMed:12006563, ECO:0000269|PubMed:12900393, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15169871, ECO:0000269|PubMed:17101773, ECO:0000269|PubMed:17101785}; Peripheral membrane protein {ECO:0000269|PubMed:12006563, ECO:0000269|PubMed:12900393, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15169871, ECO:0000269|PubMed:17101773, ECO:0000269|PubMed:17101785}; Cytoplasmic side {ECO:0000269|PubMed:12006563, ECO:0000269|PubMed:12900393, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:15169871, ECO:0000269|PubMed:17101773, ECO:0000269|PubMed:17101785}.	FUNCTION: Component of the ESCRT-0 complex which is the sorting receptor for ubiquitinated cargo proteins at the multivesicular body (MVB) and recruits ESCRT-I to the MVB outer membrane (PubMed:3062374, PubMed:1493335, PubMed:9265642, PubMed:11416128, PubMed:12055639, PubMed:11872141, PubMed:12900393, PubMed:14581452, PubMed:15166140, PubMed:15107463, PubMed:15086794, PubMed:17135292, PubMed:18508771). Controls exit from the prevacuolar compartment (PVC) in both the forward direction to the vacuole and the return to the Golgi (PubMed:11208109, PubMed:8649377, PubMed:9015300). Allows VPS10 to return to the (trans-Golgi network) TGN from the PVC (PubMed:8649377). Might also function as an alternate adapter in the COPIb clathrin-like coat (PubMed:17101773). {ECO:0000269|PubMed:11208109, ECO:0000269|PubMed:11416128, ECO:0000269|PubMed:11872141, ECO:0000269|PubMed:12055639, ECO:0000269|PubMed:12900393, ECO:0000269|PubMed:14581452, ECO:0000269|PubMed:1493335, ECO:0000269|PubMed:15086794, ECO:0000269|PubMed:15107463, ECO:0000269|PubMed:15166140, ECO:0000269|PubMed:17101773, ECO:0000269|PubMed:17135292, ECO:0000269|PubMed:18508771, ECO:0000269|PubMed:3062374, ECO:0000269|PubMed:8649377, ECO:0000269|PubMed:9015300, ECO:0000269|PubMed:9265642}.
